UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2526,,,298.8,308.6,7.377133712833954,35.1,52.0,0.0,0.0,0.0,0.0,0.0,0.0
9257,,,298.2,309.1,7.358830898342354,35.2,199.0,0.0,0.0,0.0,0.0,0.0,0.0
8480,,,298.6,309.7,7.395107546562485,33.4,99.0,0.0,0.0,0.0,0.0,0.0,0.0
4127,,,302.0,310.6,7.392647520721623,34.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8651,,,297.4,308.3,7.4798641311650265,27.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,,,298.1,308.0,7.40184157874383,35.1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,,,299.1,308.5,7.424761761823209,31.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
6045,,,300.8,310.9,7.328437352895162,41.7,115.0,0.0,0.0,0.0,0.0,0.0,0.0
714,,,297.4,308.6,7.272398392570047,46.4,114.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,,,300.3,309.2,7.243512974665482,54.4,198.0,0.0,0.0,0.0,0.0,0.0,0.0
7797,,,300.1,311.5,7.282761179605593,52.4,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,,,299.0,308.9,7.321188556739478,35.9,16.0,0.0,0.0,0.0,0.0,0.0,0.0
6501,,,300.9,310.0,7.256297239690681,46.6,201.0,0.0,0.0,0.0,0.0,0.0,0.0
8874,,,298.0,309.1,7.351158226430694,36.4,65.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,,,298.0,307.8,7.254884810077338,51.7,140.0,0.0,0.0,0.0,0.0,0.0,0.0
2749,,,299.7,309.2,7.397561535524052,35.1,177.0,0.0,0.0,0.0,0.0,0.0,0.0
5425,,,302.6,312.2,7.228388451573604,45.5,54.0,0.0,0.0,0.0,0.0,0.0,0.0
6668,,,301.4,310.5,7.337587743538596,39.9,201.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,,,300.8,309.7,7.2875606403097235,44.3,158.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,,,299.2,310.1,7.145196134997171,68.2,76.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0
8928,,,297.4,308.4,7.489970898834801,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
9687,,,299.1,310.1,7.304515946460155,40.7,39.0,0.0,0.0,0.0,0.0,0.0,0.0
3299,,,301.2,310.3,7.313220387090301,38.1,61.0,0.0,0.0,0.0,0.0,0.0,0.0
6605,,,301.5,310.6,7.3613754289773485,37.4,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4155,,,302.0,310.4,7.511524648390866,26.3,82.0,0.0,0.0,0.0,0.0,0.0,0.0
5202,,,303.7,312.7,7.242082359256962,47.3,158.0,0.0,0.0,0.0,0.0,0.0,0.0
932,,,295.5,305.9,7.341483852363161,36.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8492,,,298.5,309.5,7.365180126021013,38.6,126.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,,,300.6,309.5,7.351158226430694,33.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0
8625,,,297.5,310.1,7.307202314764738,39.7,34.0,0.0,0.0,0.0,0.0,0.0,0.0
4851,,,303.5,312.0,7.273786317844895,56.8,88.0,0.0,0.0,0.0,0.0,0.0,0.0
5809,,,301.4,311.0,7.458186157340487,25.7,182.0,0.0,0.0,0.0,0.0,0.0,0.0
8048,,,300.6,311.9,7.288927694521257,38.2,41.0,0.0,0.0,0.0,0.0,0.0,0.0
887,,,295.7,306.2,7.285506548522785,40.6,103.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,,,298.1,309.1,7.278628942320682,52.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0
9165,,,297.6,308.6,7.776954403322442,14.4,171.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,,,299.5,309.4,7.355001921105257,41.5,183.0,0.0,0.0,0.0,0.0,0.0,0.0
7869,,,300.4,311.9,7.271703706887368,46.7,41.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
2315,,,299.2,308.9,7.221835825288449,47.2,175.0,0.0,0.0,0.0,0.0,0.0,0.0
74,,,299.0,309.1,7.373374309910049,35.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
9250,,,298.3,309.0,7.4133673356952405,32.2,179.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,,,297.1,308.1,7.277247726631484,36.6,227.0,0.0,0.0,0.0,0.0,0.0,0.0
3972,,,302.2,310.1,7.3938782901077555,35.4,70.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,,,298.0,307.8,7.30854279753919,40.2,197.0,0.0,0.0,0.0,0.0,0.0,0.0
530,,,297.6,309.5,7.358830898342354,36.2,63.0,0.0,0.0,0.0,0.0,0.0,0.0
8293,,,298.9,310.5,7.265429723253953,39.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0
768,,,296.9,310.1,7.344072850573066,31.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0
3417,,,301.5,310.5,7.269616749608169,44.6,135.0,0.0,0.0,0.0,0.0,0.0,0.0
9297,,,298.2,309.0,7.329749689041512,39.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,,,298.8,310.0,7.305188215393037,41.4,152.0,0.0,0.0,0.0,0.0,0.0,0.0
9936,,,298.4,310.1,7.2813856635702825,48.5,73.0,0.0,0.0,0.0,0.0,0.0,0.0
3271,,,301.4,310.1,7.569411792450712,21.8,205.0,0.0,0.0,0.0,0.0,0.0,0.0
8121,,,300.2,311.6,7.477604243197589,26.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,,,299.2,308.4,7.234898420314831,54.1,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,,,299.1,308.4,7.342131730584722,37.9,130.0,0.0,0.0,0.0,0.0,0.0,0.0
882,,,295.7,306.2,7.289610521451167,46.2,92.0,0.0,0.0,0.0,0.0,0.0,0.0
3976,,,302.4,311.5,7.340186835320115,43.7,81.0,0.0,0.0,0.0,0.0,0.0,0.0
976,,,296.0,306.6,7.395721608602045,36.8,121.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,,,296.9,307.8,7.244941546337007,57.1,202.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0
63,,,298.8,309.0,7.512071245835466,22.9,172.0,0.0,0.0,0.0,0.0,0.0,0.0
8773,,,297.5,308.6,7.3914152346753585,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,,,297.1,308.1,7.368339686311381,36.8,215.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,,,297.7,307.6,7.520234556474628,21.9,61.0,0.0,0.0,0.0,0.0,0.0,0.0
7610,,,300.5,310.1,7.307202314764738,41.8,39.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,,,299.3,308.5,7.254177846456518,38.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0
4498,,,302.5,310.3,7.329093736246592,36.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
7343,,,299.7,310.3,7.415776975415394,34.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0
3693,,,302.1,311.3,7.472500744737558,24.4,200.0,0.0,0.0,0.0,0.0,0.0,0.0
3943,,,302.2,311.4,7.243512974665482,47.2,202.0,0.0,0.0,0.0,0.0,0.0,0.0
5224,,,303.9,313.2,7.208600337960199,47.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
500,,,297.5,309.1,7.323830566202317,35.1,213.0,0.0,0.0,0.0,0.0,0.0,0.0
472,,,297.3,308.8,7.258412150595307,42.4,139.0,0.0,0.0,0.0,0.0,0.0,0.0
4283,,,301.9,309.9,7.226209010100671,48.5,180.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0
577,,,297.7,309.7,7.273092595999522,51.1,191.0,0.0,0.0,0.0,0.0,0.0,0.0
5392,,,302.7,312.2,7.360739903058278,34.4,228.0,0.0,0.0,0.0,0.0,0.0,0.0
4390,,,302.1,310.0,7.212294468500341,45.1,6.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0
3172,,,300.4,309.6,7.234898420314831,56.9,170.0,0.0,0.0,0.0,0.0,0.0,0.0
3318,,,301.5,310.1,7.400620577371135,28.7,106.0,0.0,0.0,0.0,0.0,0.0,0.0
7925,,,300.7,310.1,7.237059026124737,46.5,186.0,0.0,0.0,0.0,0.0,0.0,0.0
8500,,,298.4,309.6,7.412160334945205,30.2,146.0,0.0,0.0,0.0,0.0,0.0,0.0
7234,,,299.9,310.0,7.277938572945661,45.9,162.0,0.0,0.0,0.0,0.0,0.0,0.0
4581,,,303.0,311.2,7.3098814858247865,37.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
5098,,,304.2,313.4,7.284820912568604,49.4,96.0,0.0,0.0,0.0,0.0,0.0,0.0
978,,,296.0,306.7,7.559038255443384,21.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0
7121,,,300.9,310.5,7.735870319952567,16.1,85.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,,,299.1,310.2,7.358830898342354,38.2,155.0,0.0,0.0,0.0,0.0,0.0,0.0
6197,,,300.9,310.8,7.43955930913332,30.4,55.0,0.0,0.0,0.0,0.0,0.0,0.0
289,,,298.2,308.4,7.234177179749849,42.2,98.0,0.0,0.0,0.0,0.0,0.0,0.0
7043,,,300.6,310.5,7.404279118037268,29.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5704,,,302.3,311.7,7.284134806195205,45.4,130.0,0.0,0.0,0.0,0.0,0.0,0.0
5909,,,300.8,310.1,7.3310603052186325,36.3,205.0,0.0,0.0,0.0,0.0,0.0,0.0
4598,,,303.0,311.1,7.307202314764738,43.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
8276,,,298.9,310.6,7.450660796211539,25.3,197.0,0.0,0.0,0.0,0.0,0.0,0.0
5220,,,303.8,313.0,7.2196420401307355,59.9,205.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0
4329,,,301.6,310.1,7.190676034332207,48.2,77.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0
5993,,,300.7,310.6,7.161622002939187,47.2,216.0,0.0,0.0,0.0,0.0,0.0,0.0
6240,,,301.2,310.7,7.405495663199472,31.6,166.0,0.0,0.0,0.0,0.0,0.0,0.0
5276,,,303.7,313.1,7.261225091971921,41.2,124.0,0.0,0.0,0.0,0.0,0.0,0.0
3962,,,302.2,311.4,7.404279118037268,32.1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
7810,,,300.0,311.4,7.338238150065589,35.4,120.0,0.0,0.0,0.0,0.0,0.0,0.0
3669,,,302.3,311.7,7.32052696227274,38.7,141.0,0.0,0.0,0.0,0.0,0.0,0.0
4994,,,303.8,312.9,7.506591780070841,23.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0
9084,,,297.2,307.9,7.340835554123275,35.7,169.0,0.0,0.0,0.0,0.0,0.0,0.0
628,,,298.4,310.1,7.283448228756631,42.2,94.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,,,302.2,311.2,7.408530566894626,33.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0
7923,,,300.7,311.9,7.288244401020124,39.7,181.0,0.0,0.0,0.0,0.0,0.0,0.0
4263,,,302.6,311.0,7.601901959875166,20.7,137.0,0.0,0.0,0.0,0.0,0.0,0.0
503,,,297.6,309.2,7.237778191923443,43.3,221.0,0.0,0.0,0.0,0.0,0.0,0.0
3317,,,301.4,310.5,7.1049654482698426,60.6,103.0,0.0,0.0,0.0,0.0,0.0,0.0
7069,,,300.8,310.7,7.2875606403097235,42.8,173.0,0.0,0.0,0.0,0.0,0.0,0.0
3606,,,301.7,310.7,7.403670290012373,31.9,192.0,0.0,0.0,0.0,0.0,0.0,0.0
2481,,,299.0,308.6,7.45876269238096,32.4,161.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,,,297.9,307.8,7.317212408359839,37.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,,,298.9,310.2,7.914983005848394,8.8,142.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0
3468,,,301.8,310.7,7.2875606403097235,44.2,49.0,0.0,0.0,0.0,0.0,0.0,0.0
5149,,,304.4,313.6,7.318539548567902,43.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0
5964,,,300.4,310.7,7.4127640174265625,36.3,127.0,0.0,0.0,0.0,0.0,0.0,0.0
7834,,,300.0,310.1,7.380879035564116,38.7,185.0,0.0,0.0,0.0,0.0,0.0,0.0
3501,,,301.9,311.0,7.534762657037537,26.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,,,297.7,307.2,7.224753405767971,52.8,33.0,0.0,0.0,0.0,0.0,0.0,0.0
7248,,,300.0,310.1,7.181591944611865,53.5,199.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,,,300.7,311.8,7.355641102974253,36.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0
6797,,,301.3,310.7,7.170888478512505,58.3,92.0,0.0,0.0,0.0,0.0,0.0,0.0
4573,,,302.9,311.0,7.350516171833998,36.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0
9350,,,298.2,308.7,7.3777589082278725,36.2,28.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,,,298.5,309.2,7.27931883541462,46.4,83.0,0.0,0.0,0.0,0.0,0.0,0.0
7414,,,300.1,311.1,7.388327859577107,35.2,183.0,0.0,0.0,0.0,0.0,0.0,0.0
5709,,,302.3,311.7,7.385230923066573,38.6,143.0,0.0,0.0,0.0,0.0,0.0,0.0
238,,,298.0,308.1,7.347943823148687,36.6,190.0,0.0,0.0,0.0,0.0,0.0,0.0
6908,,,300.9,311.3,7.27931883541462,40.2,168.0,0.0,0.0,0.0,0.0,0.0,0.0
3135,,,300.2,309.6,7.215239978730097,51.5,66.0,0.0,0.0,0.0,0.0,0.0,0.0
7010,,,300.5,310.5,7.337587743538596,36.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0
397,,,297.4,308.3,7.307202314764738,42.6,164.0,0.0,0.0,0.0,0.0,0.0,0.0
461,,,297.3,308.6,7.266827347520591,42.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0
410,,,297.4,308.6,7.286191714702382,41.3,196.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,,,298.2,310.1,7.329749689041512,34.6,161.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,,,302.5,311.5,7.311218384419629,43.8,218.0,0.0,0.0,0.0,0.0,0.0,0.0
7262,,,300.4,310.5,7.506042178518122,25.1,14.0,0.0,0.0,0.0,0.0,0.0,0.0
969,,,295.9,306.7,7.344719054149673,40.9,107.0,0.0,0.0,0.0,0.0,0.0,0.0
9689,,,299.1,310.1,7.221105098182496,45.6,44.0,0.0,0.0,0.0,0.0,0.0,0.0
7204,,,299.8,309.6,7.268920128193722,48.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
8119,,,300.3,311.8,7.3453648404168685,33.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8520,,,298.3,309.6,7.259116128097101,44.1,197.0,0.0,0.0,0.0,0.0,0.0,0.0
9789,,,298.5,309.5,7.336936913707618,39.8,87.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,,,298.1,307.7,7.312553498102598,38.3,81.0,0.0,0.0,0.0,0.0,0.0,0.0
5179,,,304.0,313.2,7.325148957955575,43.1,96.0,0.0,0.0,0.0,0.0,0.0,0.0
5717,,,302.3,312.0,7.2115567333138015,52.2,165.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,,,297.8,307.4,7.305860032684009,36.1,57.0,0.0,0.0,0.0,0.0,0.0,0.0
4,,,298.2,308.6,7.2682230211595655,39.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6273,,,301.1,310.6,7.265429723253953,52.7,35.0,0.0,0.0,0.0,0.0,0.0,0.0
9005,,,297.1,307.8,7.338888133838879,34.3,181.0,0.0,0.0,0.0,0.0,0.0,0.0
2095,,,299.4,309.3,7.228388451573604,43.6,28.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,,,297.9,307.6,7.589841512182657,20.2,182.0,0.0,0.0,0.0,0.0,0.0,0.0
6783,,,301.3,310.8,7.3343293503005365,53.4,57.0,0.0,0.0,0.0,0.0,0.0,0.0
3755,,,302.3,311.0,7.274479558773871,43.7,152.0,0.0,0.0,0.0,0.0,0.0,0.0
4096,,,302.0,310.5,7.286191714702382,43.2,148.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,,,296.6,307.6,7.341483852363161,37.4,88.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,,,298.1,308.1,7.388327859577107,32.8,65.0,0.0,0.0,0.0,0.0,0.0,0.0
7406,,,299.8,310.8,7.333676395657684,35.2,163.0,0.0,0.0,0.0,0.0,0.0,0.0
2590,,,299.0,308.7,7.719129840906732,16.6,208.0,0.0,0.0,0.0,0.0,0.0,0.0
8944,,,297.3,308.4,7.27931883541462,44.4,34.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,,,296.9,310.1,7.204892510204673,54.5,172.0,0.0,0.0,0.0,0.0,0.0,0.0
266,,,298.0,308.1,7.282761179605593,37.1,35.0,0.0,0.0,0.0,0.0,0.0,0.0
6786,,,301.2,310.6,7.237059026124737,45.3,64.0,0.0,0.0,0.0,0.0,0.0,0.0
3461,,,301.5,310.3,7.255591274253665,41.6,28.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,,,298.0,307.5,7.491645473605133,27.9,217.0,0.0,0.0,0.0,0.0,0.0,0.0
2827,,,300.3,309.4,7.385851078125209,33.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0
8664,,,297.5,308.6,7.421775793644647,29.4,136.0,0.0,0.0,0.0,0.0,0.0,0.0
661,,,297.7,309.2,7.438971592395862,27.4,176.0,0.0,0.0,0.0,0.0,0.0,0.0
8213,,,299.2,310.5,7.1929342212158,48.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0
5859,,,301.3,311.0,7.207118856207756,44.5,78.0,0.0,0.0,0.0,0.0,0.0,0.0
5320,,,303.5,312.7,7.246368080102461,47.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
7992,,,301.1,312.3,7.336285660021297,39.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
2710,,,299.6,310.1,7.403670290012373,35.8,81.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,,,299.3,309.0,7.319202458767849,35.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
7215,,,299.9,309.8,7.3938782901077555,41.2,109.0,0.0,0.0,0.0,0.0,0.0,0.0
5626,,,302.7,312.1,7.455298485683291,24.4,146.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,,,297.3,308.4,7.257002707092073,47.8,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6778,,,301.2,310.7,7.5766097669730375,21.3,44.0,0.0,0.0,0.0,0.0,0.0,0.0
9236,,,298.2,308.9,7.373374309910049,35.2,142.0,0.0,0.0,0.0,0.0,0.0,0.0
6459,,,300.6,310.0,7.172424577124845,62.9,87.0,0.0,0.0,0.0,0.0,0.0,0.0
7712,,,300.4,311.4,7.177782416195197,55.5,71.0,0.0,0.0,0.0,0.0,0.0,0.0
5651,,,302.5,312.0,7.284134806195205,46.3,208.0,0.0,0.0,0.0,0.0,0.0,0.0
5991,,,300.7,310.1,7.203405521083095,51.6,211.0,0.0,0.0,0.0,0.0,0.0,0.0
4523,,,302.5,310.5,7.5595594960077,21.6,131.0,0.0,0.0,0.0,0.0,0.0,0.0
4099,,,302.0,310.3,7.407924322559599,29.6,157.0,0.0,0.0,0.0,0.0,0.0,0.0
6966,,,300.7,311.0,7.180069874302796,52.1,107.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,,,299.1,308.6,7.385230923066573,31.4,161.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,,,300.4,309.8,7.346010209913293,38.9,150.0,0.0,0.0,0.0,0.0,0.0,0.0
7186,,,300.3,310.4,7.422373700986824,29.2,39.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,,,299.8,309.1,7.1459844677143876,58.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
7806,,,299.9,311.4,7.442492722794441,28.8,111.0,0.0,0.0,0.0,0.0,0.0,0.0
3050,,,300.1,309.2,7.190676034332207,55.9,55.0,0.0,0.0,0.0,0.0,0.0,0.0
4677,,,303.4,310.1,7.539027055823995,21.3,78.0,0.0,0.0,0.0,0.0,0.0,0.0
3758,,,302.2,311.1,7.324489979348532,33.7,158.0,0.0,0.0,0.0,0.0,0.0,0.0
2423,,,298.8,308.2,7.275172319452771,53.4,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6948,,,300.7,311.3,7.354362330421477,37.1,58.0,0.0,0.0,0.0,0.0,0.0,0.0
7613,,,300.5,311.4,7.463936604468925,27.6,46.0,0.0,0.0,0.0,0.0,0.0,0.0
7822,,,299.9,311.3,7.497207223203318,24.4,151.0,0.0,0.0,0.0,0.0,0.0,0.0
9187,,,297.9,309.0,7.396335293800808,29.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8894,,,297.5,308.7,7.22402480828583,46.5,121.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,,,299.5,309.1,7.198183577101943,42.1,217.0,0.0,0.0,0.0,0.0,0.0,0.0
5011,,,303.7,312.8,7.342131730584722,38.3,61.0,0.0,0.0,0.0,0.0,0.0,0.0
3531,,,301.9,310.9,7.273786317844895,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,,,298.4,310.1,7.438971592395862,28.2,120.0,0.0,0.0,0.0,0.0,0.0,0.0
7674,,,300.5,311.6,7.29776828253138,39.1,199.0,0.0,0.0,0.0,0.0,0.0,0.0
6710,,,301.4,310.6,7.301147805856032,37.6,77.0,0.0,0.0,0.0,0.0,0.0,0.0
8971,,,297.0,307.6,7.362645270417825,37.4,98.0,0.0,0.0,0.0,0.0,0.0,0.0
3757,,,302.3,311.1,7.344072850573066,33.1,156.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,,,299.3,308.4,7.249215057114389,47.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,,,298.9,308.6,7.635303886259415,18.7,27.0,0.0,0.0,0.0,0.0,0.0,0.0
4590,,,302.8,311.1,7.451241684987676,30.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
6115,,,300.8,310.8,7.346010209913293,35.5,79.0,0.0,0.0,0.0,0.0,0.0,0.0
4619,,,303.0,311.3,7.197435354096591,53.6,164.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0
7646,,,300.4,311.4,7.416378479192928,29.3,129.0,0.0,0.0,0.0,0.0,0.0,0.0
3213,,,300.3,309.2,7.408530566894626,32.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0
5105,,,304.1,313.5,7.293017679772782,44.6,113.0,0.0,0.0,0.0,0.0,0.0,0.0
8583,,,297.5,308.1,7.19668657083435,72.0,151.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0
1802,,,298.0,307.5,7.2640301428995295,43.6,101.0,0.0,0.0,0.0,0.0,0.0,0.0
9425,,,298.0,308.5,7.368970402194793,33.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8614,,,297.5,308.5,7.2456550675945355,50.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8731,,,297.3,308.7,7.358830898342354,33.9,93.0,0.0,0.0,0.0,0.0,0.0,0.0
3834,,,302.3,311.0,7.340835554123275,36.6,143.0,0.0,0.0,0.0,0.0,0.0,0.0
9856,,,298.7,309.6,7.324489979348532,38.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0
5644,,,302.5,312.0,7.362010551259734,42.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,,,299.4,308.7,7.286191714702382,47.6,96.0,0.0,0.0,0.0,0.0,0.0,0.0
4859,,,303.7,312.3,7.2078598714324755,51.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
3764,,,302.3,311.0,7.264730177929867,47.9,174.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,,,299.0,310.3,7.367077059881012,33.3,177.0,0.0,0.0,0.0,0.0,0.0,0.0
7049,,,300.6,310.4,7.60489448081162,19.8,116.0,0.0,0.0,0.0,0.0,0.0,0.0
127,,,299.0,308.6,7.1929342212158,60.5,120.0,0.0,0.0,0.0,0.0,0.0,0.0
3036,,,300.6,309.7,7.264730177929867,42.6,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8367,,,298.9,309.8,7.515889085215125,22.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,,,296.8,307.8,7.43543801981455,33.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
4092,,,302.0,310.4,7.3752557780097545,32.9,135.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,,,297.1,310.1,7.30854279753919,39.4,171.0,0.0,0.0,0.0,0.0,0.0,0.0
6909,,,300.9,311.3,7.3864708488298945,32.7,170.0,0.0,0.0,0.0,0.0,0.0,0.0
6767,,,301.4,311.0,7.2640301428995295,43.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3717,,,302.3,311.4,7.383989457978509,32.3,49.0,0.0,0.0,0.0,0.0,0.0,0.0
4074,,,301.9,310.6,7.253470382684528,46.5,89.0,0.0,0.0,0.0,0.0,0.0,0.0
9867,,,299.0,309.9,7.396948602621014,34.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
7500,,,300.3,311.8,7.465655310134056,26.3,187.0,0.0,0.0,0.0,0.0,0.0,0.0
9399,,,297.7,310.1,7.3310603052186325,40.1,165.0,0.0,0.0,0.0,0.0,0.0,0.0
5796,,,301.9,311.4,7.290292882446597,39.9,153.0,0.0,0.0,0.0,0.0,0.0,0.0
5935,,,300.6,310.5,7.282761179605593,51.2,58.0,0.0,0.0,0.0,0.0,0.0,0.0
5366,,,303.1,312.6,7.3453648404168685,36.4,150.0,0.0,0.0,0.0,0.0,0.0,0.0
5287,,,303.8,313.1,7.260522598089852,42.4,152.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,,,299.6,309.2,7.340186835320115,36.7,221.0,0.0,0.0,0.0,0.0,0.0,0.0
5388,,,302.8,312.2,7.2682230211595655,50.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,,,298.4,308.9,7.40184157874383,32.4,109.0,0.0,0.0,0.0,0.0,0.0,0.0
6579,,,301.4,310.4,7.342131730584722,40.9,190.0,0.0,0.0,0.0,0.0,0.0,0.0
3029,,,300.5,309.5,7.22983877815125,55.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7488,,,300.3,311.7,7.443078374348516,33.6,158.0,0.0,0.0,0.0,0.0,0.0,0.0
4520,,,302.4,310.1,7.418780882750794,29.7,125.0,0.0,0.0,0.0,0.0,0.0,0.0
3037,,,300.4,309.6,7.1853870155804165,48.1,26.0,0.0,0.0,0.0,0.0,0.0,0.0
9085,,,297.2,307.9,7.190676034332207,75.4,172.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0
9713,,,299.1,310.2,7.284134806195205,48.4,101.0,0.0,0.0,0.0,0.0,0.0,0.0
6051,,,300.9,311.1,7.344072850573066,37.7,133.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,,,299.2,308.5,7.231287004327616,60.6,59.0,0.0,0.0,0.0,0.0,0.0,0.0
9557,,,299.5,310.8,7.226209010100671,48.3,154.0,0.0,0.0,0.0,0.0,0.0,0.0
